Section,Item ID,Item,Previous status,Live verdict 2026-08-21,Evidence,LLM excluded?,Notes
M4 Acceptance,PLAN-M4-013,"90-Day task | Marketing — client media, social & campaigns | [Intg] Social publishing & scheduling: content calendar → schedule → publish across client channels | None",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-014,"90-Day task | Marketing — client media, social & campaigns | [BE] Community management workflow: inbound comments / DMs → assign → respond → log | None",,NOT_RETESTED_DETAIL,Acceptance row without clear status; prod smoke only,N,
M4 Acceptance,PLAN-M4-015,"90-Day task | Marketing — client media, social & campaigns | [Intg] Paid-media / ad-platform connectors (Meta · Google · TikTok): read spend + performance | None",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-016,"90-Day task | Marketing — client media, social & campaigns | [BE] Campaign entity (brief → flight → budget → performance) linked to the client scope | None",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-017,"90-Day task | Marketing — client media, social & campaigns | [BE] Media handling-fee + outsourced paid-media-partner confidentiality (partner name never shown to a client) | None",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-018,"90-Day task | Marketing — client media, social & campaigns | [Intg] [V2-flag] Deep ad-platform analytics + automated optimisation / budget pacing | None",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-019,90-Day task | Traffic / Production | [BE] DoR Brief (Form 2) with the verbatim ≤2-missing rule (machine-checked) | None,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-020,90-Day task | Traffic / Production | [BE] 3-week-ahead capacity (reads Bayzat) + delivery board + bottleneck ratio + triple-zero audit | None,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-021,"90-Day task | Traffic / Production | [Intg] Asana → Airtable migration (read by GID + custom fields, no loss); cutover before automation; OS writes seam-driven status | None",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-022,90-Day task | Client & Account (A1) — the Month-1 rhythm that wraps delivery | [BE] Month-1 P0–P6 with Gates 0–5; the T-48h shoot lock + T-24h auto-escalation + Cancelled/reschedul,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-023,90-Day task | Client & Account (A1) — the Month-1 rhythm that wraps delivery | [BE] Reference calendar → shoot lock → final approval → month-close + report gates | None,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-024,90-Day task | Client & Account (A1) — the Month-1 rhythm that wraps delivery | [FE] CS board + client approval UX | None,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-025,"90-Day task | Client & Account (A1) — the Month-1 rhythm that wraps delivery | [BE] Seams: Brief-Lock→Creative, Calendar→Production, Creative.approved→Delivery | None",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-026,"90-Day task | Testing | [QA] Gate tests: DoR ≤2-missing, QC gate, 4th-version flag, T-48h lock; branded-output visual-diff; campaign spend reconciles | None",,NOT_RETESTED_DETAIL,Acceptance row without clear status; prod smoke only,N,
M4 Acceptance,PLAN-M4-027,90-Day task | Acceptance demo (M4) | Brief fails DoR (3 missing) → Incomplete; completed → Ready to Assign; an asset runs the 11 states; QC blocks client-facing until approved; sho,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-028,90-Day task | Acceptance demo (M4) | Schedule + publish a client post from the calendar; a campaign tracks its spend/performance with the handling fee applied and the partner name ,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,PLAN-M4-029,"90-Day task | Acceptance demo (M4) | From a priced scope, generate a branded Commercial Proposal that passes the visual-diff gate | None",,NOT_RETESTED_DETAIL,Acceptance row without clear status; prod smoke only,N,
M4 Acceptance,PLAN-M4-030,"90-Day task | Acceptance demo (M4) | M4 accepted → $1,500 | None",,NOT_RETESTED_DETAIL,Acceptance row without clear status; prod smoke only,N,
M4 Acceptance,E6-S1,Original story | Client & Account | Each step produces its named output; one CS Master Project default. | Month-1 rhythm P0→P6 (readiness → kickoff → reference calendar → shoot loc,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S2,Original story | Client & Account | Each gate blocks its downstream step. | GATE GATE 0/1/2 — no kickoff unless scope signed + setup complete; no planning unless kickoff done; no s,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S3,Original story | Client & Account | Shoot date locks at T-48h; unapproved at T-24h → auto-escalate then Cancelled with day-for-day reschedule edge. Cites §1 (pg-boss timer). | GATE,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S4,Original story | Client & Account | A 48h-SLA breach auto-escalates and shifts downstream timeline day-for-day. | GATE GATE — 48h client SLA (miss → escalate + timeline shifts day-,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S5,Original story | Client & Account | Month cannot close without final-calendar approval + delivered report. | GATE GATE 4/5 — month-close (final calendar approved AND report deliver,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S6,"Original story | Client & Account | States enforced; situational states (On Hold, Cancelled, Tentative, Incomplete Brief…) orthogonal. | CS state machine (Brief Ready → … → Ready t",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S7,"Original story | Client & Account | Briefing-hygiene and SLA-adherence computed from system data, not manual. | CS KPIs computed from system data (briefing hygiene, approval-SLA ad",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S8,Original story | Client & Account | CS delivers feedback consolidated + clarified; non-consolidated rejected before the loop (links to E7). | Consolidated-feedback handoff to Creat,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E6-S9,Original story | Client & Account | Each milestone state machine-tracked. | Milestones surfaced (Ref Calendar Approved · Shoot Confirmed · Final Approved · Report Delivered),,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S1,"Original story | Creative | Each Creative state maps to its A1/Traffic status (single status model). | Unified 11-state machine (one project, calendar-level + asset-level)",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S2,"Original story | Creative | No asset reaches ""Client present"" (7) without QC gate (5) passing. Cites §1. | GATE GATE — Maher QC at state 5 (""if not internally approved, it doesn't ",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S3,"Original story | Creative | Multi-layer QA (technical/brand/copy) passes before QC gate. | Calendar build → concepts → internal QA (Mark, states 2–4)",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S4,Original story | Creative | Non-consolidated client feedback rejected at state 8 before the revision loop. | GATE GATE — consolidated-feedback rule at state 8,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S5,Original story | Creative | A 4th version auto-flags as a blocker to Design Lead → reset or re-brief. | GATE GATE — revision boundary (v1 + 2 client rounds; 4th version → blocker t,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S6,Original story | Creative | No production handoff without the checklist complete. | GATE GATE — production handoff checklist (state 11),,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S7,"Original story | Creative | QA checklist enforced before ""Ready to Deliver""; asset_version.naming_pattern machine-checked. | Multi-layer QA enforcement (dimensions per channel, fil",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S8,"Original story | Creative | The exact client-approved version is pinned; a later edit can't silently change what the client signed off. | DAM versioning (asset / asset_version, app",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E7-S9,"Original story | Creative | Pathway selectable with owner + timeline. | Bad-asset pathway (Troubleshoot → Pivot → Discard + negotiate, named owner + timeline)",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E8-S1,"Original story | Traffic / Production | dor_complete = true iff missing_required_count ≤ 2 (machine-checked, no human judgement); else Incomplete Brief. Cites §1. | GATE GATE — DoR",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E8-S2,Original story | Traffic / Production | Capacity projects ≥3 weeks ahead for proactive hire/freelance. | Capacity dashboard projecting load ≥3 weeks ahead,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E8-S3,"Original story | Traffic / Production | Board renders live from Traffic data. | Delivery / status board (every live task: status, owner, deadline, revision count, risk flag)",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E8-S4,Original story | Traffic / Production | Delivery board computes the bottleneck ratio and the triple-zero weekly audit. | Bottleneck ratio (internal vs client review) + triple-zero ,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E8-S5,Original story | Traffic / Production | Airtable is the task record-of-truth; airtable_task_mirror.raw_fields preserves unmodeled fields. Cites §4 sequencing. | Asana → Airtable cu,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,E8-S6,Original story | Traffic / Production | Tasks assignable; brief failing DoR cannot be started. | Assignment & prioritisation workflow (Raafat),,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,delivery.workspace,Feature | Delivery | Delivery | Delivery,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.projects,Feature | Work management | Projects | Projects,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.tasks,Feature | Work management | Tasks | Tasks,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.subtasks,Feature | Work management | Subtasks | Subtasks,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.subtasks.view_controls,Feature | Core work | Subtask view controls | Subtask view controls,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.assignees,Feature | Work management | Task assignees | Task assignees,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.sections,Feature | Work management | Sections & columns | Sections & columns,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.dates,"Feature | Work management | Start dates, due dates & times | Start dates, due dates & times",,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.dependencies,Feature | Work management | Dependencies | Dependencies,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.comments,Feature | Communication | Comments & mentions | Comments & mentions,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.followers,Feature | Communication | Task followers | Task followers,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.custom_fields,Feature | Work management | Custom fields | Custom fields,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.custom_task_types,Feature | Work management | Custom task types & statuses | Custom task types & statuses,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.tags,Feature | Work management | Tags | Tags,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.multi_home,Feature | Work management | Multi-home tasks | Multi-home tasks,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.recurring_tasks,Feature | Work management | Recurring tasks | Recurring tasks,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.attachments,Feature | Communication | Attachments | Attachments,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.likes,Feature | Communication | Likes | Likes,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.proofing,Feature | Communication | Proofing | Proofing,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.project_messages,Feature | Communication | Project & team messages | Project & team messages,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.team_message_permissions,Feature | Communication | Team message send permissions | Team message send permissions,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.rich_text,Feature | Communication | Rich text | Rich text,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.forms,Feature | Workflows | Forms | Forms,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.forms.public,Feature | Workflows | Public forms | Public forms,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.forms.email_receipts,Feature | Workflows | Form email receipts | Form email receipts,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.rules,Feature | Workflows | Rules | Rules,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.rules.ownership_transfer,Feature | Workflows | Rule ownership transfer | Rule ownership transfer,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.rules.scheduled,Feature | Workflows | Scheduled rules | Scheduled rules,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.rules.collaborator_trigger,Feature | Workflows | Collaborator-added rules | Collaborator-added rules,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.rules.external_actions,Feature | Workflows | External rule actions | External rule actions,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.templates,Feature | Workflows | Project & task templates | Project & task templates,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.templates.roles,Feature | Workflows | Project template roles | Project template roles,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.bundles,Feature | Workflows | Bundles | Bundles,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.approvals,Feature | Workflows | Approvals | Approvals,,PASS_PRIOR_GREEN,Prior green marker in row,N,
M4 Acceptance,work.milestones,Feature | Work management | Milestones | Milestones,,PASS_PRIOR_GREEN,Prior green marker in row,N,
